,id,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,cleaning_fee,guests_included,extra_people,maximum_nights,require_guest_profile_picture,price,house_price,Da_hood_Almagro,Da_hood_Balvanera,Da_hood_Barracas,Da_hood_Belgrano,Da_hood_Boedo,Da_hood_Caballito,Da_hood_Chacarita,Da_hood_Constitución,Da_hood_Flores,Da_hood_Floresta,Da_hood_La Boca,Da_hood_La Paternal,Da_hood_Monserrat,Da_hood_Nueva Pompeya,Da_hood_Núñez,Da_hood_Palermo,Da_hood_Parque Avellaneda,Da_hood_Parque Chas,Da_hood_Parque Patricios,Da_hood_Recoleta,Da_hood_Saavedra,Da_hood_San Cristóbal,Da_hood_Villa Crespo,Da_hood_Villa Ortúzar,Da_hood_Villa Santa Rita,Cancel_flexible,Cancel_strict_14_with_grace_period,Room_Entire home/apt,Room_Private room,Room_Shared room
2567,10391,30,7,197,0.56,1,159,16,True,2.0,1,1,0,1,0,1125,True,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2568,11561,1,4,203,0.59,28,50,14,False,1.0,1,1,3492,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2569,6687,1,22,202,1.0,6,351,18,True,1.0,0,1,3487,1,0,1125,True,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2570,9584,1,1,197,0.08,1,358,16,True,1.0,1,2,0,1,300,1125,True,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2571,13592,1,3,205,0.85,9,359,15,False,1.0,1,2,978,2,349,1125,True,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2572,11701,3,3,1911,0.38,1,174,16,True,1.5,1,2,698,1,0,15,True,2,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2573,11537,2,1,1912,0.15,1,360,18,True,3.5,1,2,0,1,350,30,True,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2574,10650,5,18,203,1.46,1,130,14,False,1.5,1,2,421,3,0,1125,True,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2575,10810,2,8,1911,0.69,3,145,16,False,1.0,1,1,1259,1,0,1125,True,3,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2576,5282,3,4,203,0.14,6,359,17,True,1.0,1,1,0,1,349,1125,True,1,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2577,537,2,19,202,0.33,2,359,13,True,1.0,1,1,2099,1,0,1125,True,2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2578,722,3,8,202,0.1,35,320,13,False,2.5,2,2,2790,1,0,1125,True,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2579,832,15,16,177,0.21,1,363,13,True,1.0,1,2,2790,1,0,15,True,3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2580,10827,2,17,203,1.42,2,360,17,False,1.0,1,1,1539,1,0,1125,True,2,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2581,11197,3,6,203,0.57,1,8,19,True,1.0,0,2,2092,1,0,1125,True,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2582,3237,1,210,203,4.46,7,361,14,False,1.0,1,1,1052,1,0,1125,True,3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2583,10126,3,1,201,0.18,7,8,19,False,1.0,1,1,2092,2,1046,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2584,8511,5,23,202,1.36,2,84,18,True,1.0,1,2,349,1,0,45,True,2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2585,11696,1,8,203,0.94,1,170,19,True,1.0,1,2,1048,2,349,31,True,2,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2586,8414,3,36,203,2.1,2,174,14,True,2.5,1,3,1886,2,698,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2587,1845,1,2,201,0.28,6,252,15,False,1.0,1,1,2790,1,0,1125,True,2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2588,9643,3,5,202,0.35,12,359,11,True,1.0,1,4,1397,1,0,1125,True,4,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2589,4992,1,17,193,0.55,3,175,13,False,1.0,1,1,2099,1,350,1125,True,4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2590,9450,3,6,1912,0.42,72,84,14,True,1.5,1,4,0,2,698,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2591,9628,1,2,194,0.14,2,365,18,True,1.0,0,1,1969,1,0,1125,True,2,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2592,8242,2,2,193,0.11,1,88,16,True,1.0,1,1,300,1,0,1125,True,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2593,7553,5,1,193,0.07,1,359,15,True,1.0,1,1,2305,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2594,5751,4,1,201,0.17,14,256,14,True,2.0,2,2,3492,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2595,2209,3,21,1710,0.37,1,0,15,True,1.0,1,1,420,1,0,6,True,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2596,4064,3,31,203,0.8,2,89,17,False,2.0,1,1,418,1,0,31,True,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2597,2696,1,197,203,3.84,2,202,14,False,1.5,1,1,2102,1,0,35,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2598,10193,3,10,1912,0.74,1,228,19,True,1.5,2,6,1534,4,418,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2599,3706,1,9,185,0.22,1,0,16,True,1.0,1,1,87,1,150,30,True,1,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2600,9433,14,8,202,0.52,20,315,12,True,1.0,1,1,1401,2,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2601,1160,1,1,147,0.01,5,359,14,True,1.0,1,2,0,1,698,14,True,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2602,13115,3,3,201,0.51,1,0,15,True,1.5,1,2,1744,1,0,60,True,4,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2603,9928,2,5,203,0.4,1,362,13,True,1.0,1,1,701,1,0,180,True,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2604,767,3,45,198,0.73,1,84,13,True,1.0,1,2,2339,2,390,120,True,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2605,4085,1,3,1911,0.08,85,364,16,True,1.0,0,2,0,1,0,1125,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2606,740,10,1,194,0.07,3,0,13,True,2.5,3,3,1395,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2607,11332,3,23,202,2.2,1,56,19,False,1.0,0,1,349,2,488,1125,True,1,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2608,10182,2,4,1910,0.31,1,175,17,True,2.0,2,2,1749,1,0,1125,True,4,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2609,8485,5,15,1910,0.94,1,0,13,True,1.0,1,0,650,2,300,31,True,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2610,4334,6,1,196,0.08,3,84,14,True,1.0,1,1,1399,1,0,40,True,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2611,4759,2,91,202,2.74,6,170,15,False,1.0,2,4,1050,4,560,1125,True,4,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2612,7572,1,13,1911,0.67,9,295,17,True,2.0,2,2,2032,2,1051,1125,True,4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2613,6231,2,39,203,1.56,1,364,17,True,1.5,3,3,700,1,0,40,True,2,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2614,8647,1,4,194,0.24,1,0,16,True,1.0,1,2,837,2,488,15,True,2,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2615,11956,1,6,202,0.75,1,174,16,True,1.0,1,1,350,1,0,1125,True,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2616,6325,5,20,202,0.84,2,19,13,False,1.0,0,2,1395,1,0,30,True,4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2617,6168,2,7,199,0.3,1,0,17,True,1.0,1,1,0,3,697,30,True,2,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2618,7711,3,2,1812,0.11,11,360,16,True,2.0,1,1,700,1,0,1125,True,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2619,5083,3,19,193,0.61,1,364,17,True,1.0,1,1,1200,1,0,1125,True,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2620,7165,2,58,202,2.71,1,176,17,False,1.0,1,3,1471,1,0,40,True,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2621,2528,3,125,203,2.62,1,269,15,True,1.0,1,1,2790,1,0,1125,True,2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2622,630,5,16,201,0.28,58,365,12,True,1.0,1,2,2092,1,0,1125,True,2,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2623,3041,3,3,182,0.06,33,364,14,False,1.5,3,4,6974,1,0,1125,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2624,2367,7,19,193,0.35,1,264,15,True,1.0,0,2,2165,1,908,90,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2625,9956,2,2,202,0.18,1,144,19,True,1.0,1,1,600,1,600,15,True,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2626,9006,1,2,197,0.12,6,360,19,True,1.0,1,3,0,2,311,40,True,1,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2627,1326,4,31,194,0.46,1,362,13,False,1.0,0,2,1393,2,1045,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2628,2967,3,45,201,0.92,1,85,12,True,1.0,1,1,3149,1,0,1125,False,4,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2629,2270,3,17,194,0.37,1,174,15,True,2.0,3,3,3492,3,1397,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2630,1201,3,4,194,0.2,72,177,14,True,2.0,2,3,0,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2631,5028,6,1,1812,0.05,6,364,15,True,1.0,0,1,4533,1,0,365,True,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2632,4042,2,2,176,0.05,2,85,12,True,1.0,1,1,1399,1,700,15,True,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2633,3028,1,32,202,0.65,1,174,11,True,2.0,1,2,941,1,470,120,True,2,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2634,10270,3,6,203,1.02,4,248,16,False,1.5,1,1,2441,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2635,9491,1,1,197,0.08,1,362,19,True,1.5,1,1,351,1,701,1125,True,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2636,11741,1,3,1912,0.38,4,33,13,False,1.0,1,3,300,2,700,31,True,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2637,5391,2,90,205,3.22,33,365,13,True,1.0,0,1,1674,1,0,16,True,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2638,12940,1,6,205,0.91,1,356,17,True,1.0,1,1,700,1,0,1125,True,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2639,5538,2,5,1810,0.2,3,360,17,True,1.0,1,1,0,1,1050,1125,True,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2640,6435,2,8,193,0.39,1,361,17,True,1.0,1,1,0,2,1542,180,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641,7907,3,12,203,0.8,1,200,15,False,2.0,3,4,2441,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2642,9699,3,3,199,0.24,1,85,17,True,1.0,1,1,0,1,1190,30,True,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2643,9549,3,5,201,0.35,5,183,12,False,2.0,2,2,2095,1,1048,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2644,104,3,9,1212,0.09,2,177,11,True,1.0,1,1,2790,2,3487,30,False,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2645,1247,1,1,155,0.02,1,0,14,True,2.0,2,3,1395,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2646,857,3,68,202,0.86,1,281,13,True,1.5,2,2,7164,1,0,365,True,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2647,6741,1,21,203,0.98,4,362,14,True,1.0,1,8,0,1,700,7,True,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2648,6829,3,8,1912,0.39,4,364,18,True,1.0,0,3,697,1,0,1125,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2649,13011,2,5,203,0.83,3,359,19,True,1.5,1,3,419,1,0,1000,True,2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2650,3839,3,9,203,0.22,1,359,16,True,1.0,1,1,349,1,0,1125,True,1,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2651,1172,2,17,155,0.24,1,364,11,True,2.0,1,1,1744,1,6974,31,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2652,8573,1,59,203,3.39,1,99,18,False,1.0,1,1,1048,1,0,80,True,2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2653,11468,2,22,202,2.14,1,176,19,False,1.0,1,2,300,1,0,1125,True,1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2654,3429,3,1,173,0.03,1,90,16,True,1.0,1,1,1046,1,0,60,True,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2655,9770,5,6,201,0.5,1,360,19,True,4.0,3,3,3499,1,0,15,True,4,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2656,5244,3,13,199,0.45,1,174,15,False,1.0,0,1,0,1,0,180,True,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2657,5746,2,23,203,1.07,1,174,16,True,2.0,3,4,2793,4,698,30,True,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2658,5167,1,11,1910,0.36,32,365,17,True,1.0,1,0,0,2,565,90,True,3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2659,8120,7,2,193,0.12,1,359,18,True,1.0,1,1,800,1,0,90,True,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2660,5416,7,41,201,1.43,1,262,17,False,1.0,0,0,838,1,559,14,True,2,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2661,10720,2,16,202,1.33,2,363,16,False,1.0,1,1,697,2,0,1125,True,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2662,13520,1,2,203,0.56,1,175,17,True,1.0,1,1,309,1,0,5,True,1,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2663,9153,1,3,202,0.19,11,362,18,True,1.0,0,4,349,2,488,1125,True,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,7887,5,7,1910,0.36,1,0,17,False,1.0,0,2,400,1,0,30,True,1,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2665,6167,2,28,203,1.1,1,84,18,True,1.0,0,1,1400,2,500,1125,True,3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2666,9460,14,9,1911,0.61,28,360,16,True,1.0,1,2,2799,2,350,200,True,2,1.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2667,6647,2,19,202,0.86,2,85,15,False,1.5,1,1,300,1,500,10,True,1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2668,8809,2,17,202,1.01,1,2,13,False,1.0,1,2,558,2,0,6,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2669,854,5,39,199,0.71,1,350,13,True,3.0,3,3,3505,1,0,1125,True,4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2670,7133,3,8,202,0.37,2,111,17,False,1.0,1,2,1190,1,280,365,True,1,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2671,8530,2,14,201,0.9,1,298,17,False,1.5,2,2,0,3,1753,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2672,2786,6,13,203,0.27,1,365,16,True,1.0,1,2,698,1,0,1125,True,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2673,3344,2,45,193,1.0,1,360,12,True,1.0,2,2,350,1,350,31,True,1,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2674,6377,2,67,203,2.75,2,87,15,False,1.0,1,3,1500,3,1500,300,True,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2675,7164,2,10,1912,0.56,8,353,15,True,1.0,1,3,1395,2,0,1124,True,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2676,3167,7,9,203,0.22,4,0,15,True,1.0,1,1,1500,1,0,1125,True,1,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2677,8842,2,3,194,0.18,2,88,15,True,1.0,1,2,500,1,1500,4,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2678,7970,3,8,204,0.44,2,359,15,True,1.0,2,2,1746,3,1397,1125,True,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2679,7376,3,2,195,0.12,9,360,11,False,2.0,2,1,3499,1,0,30,True,4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2680,5489,2,18,188,0.63,1,0,15,True,2.0,1,1,350,1,0,1125,True,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2681,302,4,51,174,0.53,2,365,11,True,1.0,1,1,2441,2,1744,1125,False,3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2682,13713,2,2,203,0.52,9,360,18,False,1.0,2,5,2099,1,0,1125,True,3,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2683,8492,6,2,201,0.12,3,85,18,True,1.0,1,0,0,1,0,1125,True,3,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2684,5281,1,1,203,0.28,7,360,16,True,1.0,1,2,0,2,1399,1125,True,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2685,11041,2,45,203,3.95,1,0,19,False,1.0,1,1,500,1,0,1125,True,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2686,6456,1,30,205,1.26,1,294,18,True,1.5,0,1,1395,1,1395,1125,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2687,13153,1,2,201,0.35,1,357,18,True,1.0,1,1,1257,1,0,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2688,3273,1,23,198,0.51,1,175,16,False,1.0,1,1,910,1,560,1125,True,1,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2689,11995,3,1,1910,0.11,33,176,14,False,1.0,1,2,1401,1,0,1125,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
